"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","YEAR","CENSUS_TYPE"
"Government",1,5194,"Chirnside Park Primary School","Primary","O","22","30","52","16","19","35","27","20","47","19","20","39","17","17","34","13.4","26","39.4","19","18","37","0","0","0","283.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","283.4",2018,"F"
"Government",1,5195,"Bass Valley Primary School","Primary","O","21","16","37","19","15","34","12","20","32","8","17","25","15","16","31","16","15","31","12.6","11","23.6","0","0","0","213.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","213.6",2018,"F"
"Government",1,5196,"Templeton Primary School","Primary","O","54","50","104","52","54","106","47","51","98","53","48","101","55","48","103","49","59","108","57","42","99","0","0","0","719","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","719",2018,"F"
"Government",1,5197,"Sunbury Heights Primary School","Primary","O","26","37","63","24","28","52","31","30","61","33","13","46","26","20","46","30","26","56","35","19","54","0","0","0","378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","378",2018,"F"
"Government",1,5200,"Darley Primary School","Primary","O","54","45","99","51","28","79","49","40","89","61","46","107","38","41","79","53","54","107","48","47","95","0","0","0","655","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","655",2018,"F"
"Government",1,5201,"Delacombe Primary School","Primary","O","30","27","57","28","23","51","29","19","48","29","30","59","15","33","48","17","22","39","27","32","59","0","0","0","361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","361",2018,"F"
"Government",1,5202,"Wallaroo Primary School","Primary","O","3","10","13","8","6","14","3","12","15","8","2","10","4","8","12","10","12","22","5","9","14","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100",2018,"F"
"Government",1,5205,"Mossgiel Park Primary School","Primary","O","23","24","47","16","27.2","43.2","17","26","43","23","18","41","24","17","41","28","21","49","27","26","53","0","0","0","317.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","317.2",2018,"F"
"Government",1,5206,"Wedge Park Primary School","Primary","O","60","68","128","69","65","134","50","63","113","59","66","125","71","68","139","58","55","113","57","66","123","0","0","0","875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","875",2018,"F"
"Government",1,5207,"Appin Park Primary School","Primary","O","14","14","28","11","7","18","17","15","32","16.6","7","23.6","22","12","34","19","20","39","15","12","27","0","0","0","201.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201.6",2018,"F"
"Government",1,5210,"Croydon Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","15","54","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","22.6","51.6","51.6","105.6",2018,"F"
"Government",1,5212,"Milgate Primary School","Primary","O","70","62","132","56","49","105","50","63","113","51","52","103","46","43","89","60","36","96","38","28","66","0","0","0","704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","704",2018,"F"
"Government",1,5213,"Berwick Lodge Primary School","Primary","O","40","38","78","58","55","113","44.2","47","91.2","38","44","82","43","49","92","47","37.4","84.4","51","42","93","0","0","0","633.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","633.6",2018,"F"
"Government",1,5214,"Furlong Park School For Deaf Children","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.2","24.8","66","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66",2018,"F"
"Government",1,5215,"Jennings Street School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","20","92","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","9","28","28","120",2018,"F"
