"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Government",1,1324,"Bolwarra Primary School","Primary","O","5","4","9","4","4","8","5","6","11","6","9","15","10","5","15","7","7","14","8","4","12","0","0","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84",2019,"F"
"Government",1,1330,"Navarre Primary School","Primary","O","1","2","3","0","1","1","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6",2019,"F"
"Government",1,1334,"Warracknabeal Primary School","Primary","O","16.4","5","21.4","4","7","11","13","14","27","11","7","18","12","15","27","12","13","25","14","9","23","0","0","0","152.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152.4",2019,"F"
"Government",1,1335,"Moyhu Primary School","Primary","O","2","1","3","1","2","3","1","1","2","1","2","3","2","2","4","2","4","6","2","3","5","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26",2019,"F"
"Government",1,1347,"Natte Yallock Primary School","Primary","O","0","0","0","1","1","2","0","0","0","0","3","3","0","1","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6",2019,"F"
"Government",1,1360,"Clifton Hill Primary School","Primary","O","41","63","104","52","74.8","126.8","53","59","112","55","47","102","67","64","131","46","46","92","39.8","48","87.8","0","0","0","755.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","755.6",2019,"F"
"Government",1,1362,"Christmas Hills Primary School","Primary","O","1","2","3","3","1.8","4.8","2","0","2","1","2","3","5","1","6","0","2","2","3","1","4","0","0","0","24.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.8",2019,"F"
"Government",1,1365,"Tallangatta Primary School","Primary","O","5","10","15","9","6","15","3","10","13","8","8","16","14","2","16","9","17","26","4","3","7","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108",2019,"F"
"Government",1,1366,"Kialla Central Primary School","Primary","O","4","7","11","7","10","17","3","3","6","6","10","16","4","1","5","5","6","11","5","1","6","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72",2019,"F"
"Government",1,1368,"Mount Eliza Primary School","Primary","O","31","23","54","43","42","85","45","30","75","45","38","83","57","44","101","48","52","100","47","42","89","0","0","0","587","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","587",2019,"F"
"Government",1,1369,"San Remo Primary School","Primary","O","10","16","26","8","7","15","12","17","29","5","7","12","7","8","15","12","12","24","7","8","15","0","0","0","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136",2019,"F"
"Government",1,1372,"Dimboola Primary School","Primary","O","5","3","8","8","10","18","10","6","16","8","4","12","6","9","15","4","7","11","8","15","23","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103",2019,"F"
"Government",1,1373,"Whorouly Primary School","Primary","O","2","2","4","2","2","4","2","1","3","5","0","5","2","3","5","1","1","2","2","0","2","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25",2019,"F"
"Government",1,1379,"Merrijig Primary School","Primary","O","3","0","3","3","2","5","1","2","3","1","6","7","2","0","2","5","2","7","1","3","4","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31",2019,"F"
"Government",1,1386,"Lethbridge Primary School","Primary","O","12","7","19","11","6","17","9","3","12","14","10","24","8","14","22","9","13","22","6","9","15","0","0","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131",2019,"F"
"Government",1,1399,"Oxley Primary School","Primary","O","7","3","10","6","11","17","9","14","23","5","3.6","8.6","7","8","15","7","8","15","8","5","13","0","0","0","101.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101.6",2019,"F"
"Government",1,1401,"Northcote Primary School","Primary","O","26","26","52","30","25","55","22","26","48","31","36","67","23","32","55","29","23","52","21","20","41","0","0","0","370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","370",2019,"F"
"Government",1,1402,"North Melbourne Primary School","Primary","O","74","49","123","54","56","110","59","58","117","64","55","119","68","44","112","65","57","122","56","61","117","0","0","0","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","820",2019,"F"
"Government",1,1403,"Dandenong Primary School","Primary","O","33","37","70","25","27","52","27","20","47","25","20","45","27","31","58","28","23","51","31","33","64","0","0","0","387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","387",2019,"F"
"Government",1,1408,"Malmsbury Primary School","Primary","O","6","8","14","10","5","15","3","5","8","6","7","13","7","5","12","2","9","11","4","3","7","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80",2019,"F"
"Government",1,1409,"Williamstown North Primary School","Primary","O","45","44","89","65","58","123","52","50","102","67","59","126","80","57","137","69","39","108","62","52","114","0","0","0","799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","799",2019,"F"
"Government",1,1410,"Kerang Primary School","Primary","O","0","2","2","6","7","13","7","6","13","8","2","10","4","5","9","6","2","8","4","6","10","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65",2019,"F"
"Government",1,1417,"Drouin West Primary School","Primary","O","18","15","33","13","18","31","15","23","38","22","15","37","16","20","36","14","15","29","24","11","35","0","0","0","239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","239",2019,"F"
"Government",1,1420,"Meredith Primary School","Primary","O","4","6","10","2","1","3","6","4","10","7","4","11","5","4","9","7","6","13","6","7","13","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69",2019,"F"
"Government",1,1422,"Edi Upper Primary School","Primary","O","1","1","2","1","0","1","1","0","1","0","3","3","0","1","1","2","1","3","1","1","2","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13",2019,"F"
"Government",1,1428,"Eaglehawk North Primary School","Primary","O","28","22","50","30","23","53","28","24","52","33","29","62","29","17","46","28","32","60","24","31","55","0","0","0","378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","378",2019,"F"
"Government",1,1432,"Mooroopna Primary School","Primary","O","11","15","26","16","14","30","13","21","34","16","21","37","15","18","33","17","20","37","8","15","23","0","0","0","220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220",2019,"F"
"Government",1,1434,"Cairnlea Park Primary School","Primary","O","67","67","134","64","60","124","55","55","110","60","54","114","64","60","124","58","56","114","56","64","120","0","0","0","840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","840",2019,"F"
"Government",1,1435,"Ballan Primary School","Primary","O","17","15","32","23","15","38","12","10","22","18","12","30","22","15","37","11","10","21","19","22","41","0","0","0","221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","221",2019,"F"
"Government",1,1436,"Mount Pleasant Primary School","Primary","O","9","7","16","8","4","12","12","6","18","9","6","15","5","10","15","14","14","28","10","8","18","0","0","0","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122",2019,"F"
"Government",1,1441,"Tatura Primary School","Primary","O","24","17","41","19","14","33","19","13","32","21","17","38","16","18","34","28","8","36","17","10","27","0","0","0","241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","241",2019,"F"
"Government",1,1455,"Toolamba Primary School","Primary","O","14","13","27","13","12","25","9","11","20","13","9","22","14","18","32","19","7","26","10","7","17","0","0","0","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","169",2019,"F"
"Government",1,1458,"Harston Primary School","Primary","O","0","0","0","0","1","1","0","0","0","1","0","1","1","2","3","0","4","4","0","2","2","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11",2019,"F"
"Government",1,1463,"Osbornes Flat Primary School","Primary","O","0","1","1","4","4","8","4","5","9","3","3","6","4","3","7","7","4","11","4","2.4","6.4","0","0","0","48.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.4",2019,"F"
"Government",1,1464,"Frankston Primary School","Primary","O","19","21","40","23","17","40","21","24","45","16","23","39","25","15","40","12","20","32","20","14","34","0","0","0","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270",2019,"F"
"Government",1,1465,"Donald Primary School","Primary","O","4","7","11","8","6","14","5","7","12","7","7","14","6","6","12","8","3","11","7","10","17","0","0","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91",2019,"F"
"Government",1,1476,"Beveridge Primary School","Primary","O","28","31","59","29","30","59","27","27","54","24","18","42","27","18","45","23","25","48","15","16","31","0","0","0","338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","338",2019,"F"
"Government",1,1479,"St Kilda Primary School","Primary","O","25","38","63","36","49","85","40","29","69","50","46","96","49","49","98","40","40","80","31","43","74","0","0","0","565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","565",2019,"F"
"Government",1,1484,"Cape Clear Primary School","Primary","O","2","1","3","3","1","4","3","4","7","3","1","4","2","4","6","2","1","3","1","1","2","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29",2019,"F"
"Government",1,1485,"Warburton Primary School","Primary","O","6","1","7","7","5","12","2","4","6","7","2","9","0","4","4","1","6","7","5","3","8","0","0","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53",2019,"F"
"Government",1,1488,"Tallarook Primary School","Primary","O","2","1","3","0","0","0","2","2","4","1","0","1","5","1","6","2","1","3","2","0","2","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19",2019,"F"
"Government",1,1489,"Barnawartha Primary School","Primary","O","5","1","6","4","9","13","1","4","5","3","2","5","3","5","8","2","0","2","3","3","6","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45",2019,"F"
"Government",1,1490,"Fitzroy North Primary School","Primary","O","37","31","68","35","42","77","46","32","78","27","31","58","43","27","70","40","41","81","32","40","72","0","0","0","504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","504",2019,"F"
"Government",1,1492,"Ashby Primary School","Primary","O","19","9","28","17","15","32","17","18","35","13","15","28","15","18","33","17","22","39","18","17","35","0","0","0","230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230",2019,"F"
"Government",1,1494,"Preston Primary School","Primary","O","46","58","104","43","67","110","51","50","101","59","45","104","46","57","103","49","48","97","54","54","108","0","0","0","727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","727",2019,"F"
"Government",1,1503,"Tooradin Primary School","Primary","O","27","20","47","23","25","48","19","20","39","26","10","36","21","22","43","19","28","47","22","13","35","0","0","0","295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","295",2019,"F"
"Government",1,1508,"Glenferrie Primary School","Primary","O","22","22","44","26","24","50","24.4","23","47.4","38","30","68","25","19","44","31","19","50","29","16","45","0","0","0","348.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","348.4",2019,"F"
"Government",1,1515,"Elmore Primary School","Primary","O","5","2","7","3","0","3","1","3","4","0","0","0","7","0","7","3","2","5","1","1","2","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28",2019,"F"
"Government",1,1527,"Dookie Primary School","Primary","O","2","2","4","4","4","8","2","4","6","1","3","4","3","3","6","2","2","4","3","4","7","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39",2019,"F"
"Government",1,1542,"Brighton Primary School","Primary","O","50","34","84","56","48","104","58","42","100","67","61","128","58","52","110","45","48","93","51","52","103","0","0","0","722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","722",2019,"F"
"Government",1,1548,"Natimuk Primary School","Primary","O","1","4","5","3","1","4","3","2","5","1","2","3","0","1","1","2","5","7","5","0","5","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30",2019,"F"
"Government",1,1549,"Murtoa College","Pri/Sec","O","3","8","11","3","3","6","6","1","7","6","6","12","4","7","11","9","6","15","6","10","16","0","0","0","78","28","9","37","23","12","35","15","18","33","15","12","27","13","13.8","26.8","11.7","5.4","17.1","0","0","0","175.9","253.9",2019,"F"
"Government",1,1551,"Big Hill Primary School","Primary","O","19","12","31","19","17","36","16","21","37","23","20","43","22","15","37","22","27","49","23","17","40","0","0","0","273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","273",2019,"F"
"Government",1,1552,"Clunes Primary School","Primary","O","7","6","13","5","7","12","11","6","17","6","6","12","12","4","16","15","11","26","7","10","17","0","0","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113",2019,"F"
"Government",1,1554,"Marnoo Primary School","Primary","O","0","0","0","1","2","3","1","1","2","0","1","1","1","2","3","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9",2019,"F"
"Government",1,1560,"Beechworth Primary School","Primary","O","6","12","18","14","20","34","19","10","29","9","16","25","10","17","27","16","13","29","16","13","29","0","0","0","191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191",2019,"F"
"Government",1,1563,"Ardmona Primary School","Primary","O","1","0","1","3","1","4","1","1","2","1","1","2","3","2","5","4","2","6","2","0","2","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22",2019,"F"
"Government",1,1568,"Kilmore Primary School","Primary","O","40","41","81","40","35","75","34","45","79","43","38","81","35","41","76","39","33","72","24","38","62","0","0","0","526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","526",2019,"F"
"Government",1,1571,"Macarthur Primary School","Primary","O","3","4","7","0","0","0","3","2","5","8","2","10","4","5","9","5","2","7","5","5","10","0","0","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48",2019,"F"
