"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Government",1,5531,"Golden Square Primary School","Primary","O","24","25","49","23","35","58","27","40","67","37","26","63","27","34","61","31","17","48","26","21","47","0","0","0","393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","393",2020,"F"
"Government",1,5532,"Lalor Gardens Primary School","Primary","O","43","24","67","31","34","65","34","22","56","31","31","62","31","34","65","27","31","58","22","21","43","0","0","0","416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","416",2020,"F"
"Government",1,5533,"Chandler Park Primary School","Primary","O","40","27","67","35","33","68","38","50","88","33","35","68","29","41","70","38","35","73","24","40","64","0","0","0","498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","498",2020,"F"
"Government",1,5534,"Keysborough Primary School","Primary","O","32","37","69","36.1","25","61.1","26","50","76","37","32","69","27","27","54","31","25","56","26","30","56","0","0","0","441.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","441.1",2020,"F"
"Government",1,5535,"Lyndale Greens Primary School","Primary","O","47","32","79","47.4","43","90.4","31.4","44","75.4","39","40","79","37.4","48","85.4","31","41","72","56","48","104","0","0","0","585.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","585.2",2020,"F"
"Government",1,5536,"Athol Road Primary School","Primary","O","36","34","70","26","30","56","32","33","65","24","26","50","24","26","50","21","25","46","24","19","43","0","0","0","380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","380",2020,"F"
"Government",1,5537,"Springvale Rise Primary School","Primary","O","24","40","64","40","32","72","35","43","78","38","33","71","28","32","60","39","24","63","26","26","52","0","0","0","460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460",2020,"F"
"Government",1,5538,"Spring Parks Primary School","Primary","O","19","22","41","21","21","42","17","21","38","16","17","33","26","16","42","18","12","30","32","14","46","0","0","0","272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","272",2020,"F"
"Government",1,5539,"Keilor Views Primary School","Primary","O","27","23","50","35","30","65","38","35","73","34","28","62","31","25","56","32","25","57","35","33","68","0","0","0","431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","431",2020,"F"
"Government",1,5540,"Wyndham Park Primary School","Primary","O","34","32","66","29","31","60","40.4","29","69.4","34","24","58","27","24","51","27","23","50","27","20","47","0","0","0","401.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401.4",2020,"F"
"Government",1,5541,"Lightning Reef Primary School","Primary","O","12","7","19","13","13","26","12","15","27","7","8","15","22","9","31","15","9","24","21","14","35","0","0","0","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","177",2020,"F"
"Government",1,5542,"Glenroy Central Primary School","Primary","O","30","21","51","30","19","49","22","24","46","13","19","32","25","21","46","16","16","32","23","23","46","0","0","0","302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","302",2020,"F"
"Government",1,5544,"William Ruthven Primary School","Primary","O","8","12","20","12","12","24","10","20.4","30.4","18","19","37","14","24","38","18","16","34","17","12","29","0","0","0","212.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","212.4",2020,"F"
"Government",1,5545,"Newbury Primary School","Primary","O","110","95","205","100","115","215","113","87","200","90","79","169","40.2","60","100.2","40","29","69","43","31","74","0","0","0","1032.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1032.2",2020,"F"
"Government",1,5546,"Dallas Brooks Community Primary School","Primary","O","38","43","81","40","42","82","27","22","49","31","28","59","33","28","61","30","30","60","24","23","47","0","0","0","439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","439",2020,"F"
"Government",1,5548,"Horsham Primary School","Primary","O","34","31","65","42","21","63","22","29","51","32","17","49","40","25","65","29","35","64","26","29","55","0","0","0","412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","412",2020,"F"
"Government",1,5549,"Wyndham Vale Primary School","Primary","O","98","91","189","105","84","189","76","77","153","72","76","148","73","65","138","53","55","108","44","41","85","0","0","0","1010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1010",2020,"F"
"Government",1,5550,"Officer Specialist School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123.8","37.6","161.4","161.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","39","126","126","287.4",2020,"F"
"Government",1,5551,"Epping Primary School","Primary","O","36","27","63","35","30","65","34","36","70","30","20","50","29","18","47","34","36","70","32","33","65","0","0","0","430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","430",2020,"F"
"Government",1,5552,"Hazel Glen College","Pri/Sec","O","78","90","168","116","104","220","118","97","215","101","116","217","124.2","108","232.2","109","102","211","76","84","160","0","0","0","1423.2","154","123","277","159","165","324","163","137","300","169","132","301","80","112","192","74","81","155","0","0","0","1549","2972.2",2020,"F"
"Government",1,5553,"Tulliallan Primary School","Primary","O","104","99","203","104","105","209","85","103","188","96","65","161","43","68","111","63","54","117","56","49","105","0","0","0","1094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1094",2020,"F"
"Government",1,5554,"Coolaroo South Primary School","Primary","O","21","27","48","21","9","30","26","21","47","14","13.4","27.4","14","15","29","10","11","21","25","19","44","0","0","0","246.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","246.4",2020,"F"
"Government",1,5555,"Jacana School for Autism","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101.7","23.4","125.1","125.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.5","18","91.5","91.5","216.6",2020,"F"
"Government",1,5556,"Torquay Coast Primary School","Primary","O","44","34","78","38","36","74","27","41","68","20","19","39","15","12","27","21","12","33","11","8","19","0","0","0","338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","338",2020,"F"
"Government",1,5557,"Arnolds Creek Primary School","Primary","O","60","37","97","33","51","84","47","46","93","52","52","104","39","28","67","27","41","68","31","28","59","0","0","0","572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","572",2020,"F"
"Government",1,5558,"Wilandra Rise Primary School","Primary","O","129","115","244","117","95","212","104","102","206","104","96","200","78","79","157","67","46","113","42","60","102","0","0","0","1234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1234",2020,"F"
"Government",1,5559,"South Melbourne Primary School","Primary","O","69","62","131","58","60","118","50","49","99","16","18","34","14","14","28","12","11","23","10","12","22","0","0","0","455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","455",2020,"F"
"Government",1,5560,"Barton Primary School","Primary","O","70","68","138","65","76","141","63","75","138","65","60","125","32","28","60","24","23","47","30","21","51","0","0","0","700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","700",2020,"F"
"Government",1,5561,"John Henry Primary School","Primary","O","80","69","149","80","74","154","69","58","127","86","71","157","45","41","86","66","52","118","46","45","91","0","0","0","882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","882",2020,"F"
"Government",1,5562,"South Melbourne Park Primary School","Primary","O","37","50","87","53","32","85","14","12","26","11","6","17","7","9","16","5","7","12","5","4","9","0","0","0","252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","252",2020,"F"
"Government",1,5563,"Bridgewood Primary School","Primary","O","47","52","99","67","59","126","48","42","90","22","32","54","35","40","75","26","25","51","25","24","49","0","0","0","544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","544",2020,"F"
"Government",1,5564,"Armstrong Creek School","Primary","O","50","34","84","51","37","88","34","23","57","24","22","46","27","20","47","34","18","52","35","19","54","0","0","0","428","6","5","11","7","6","13","4","0","4","2.4","3","5.4","0","0","0","0","0","0","0","0","0","33.4","461.4",2020,"F"
"Government",1,5565,"Hamlyn Views School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","15","49","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","7.6","20.6","20.6","69.6",2020,"F"
"Government",1,5566,"Aireys Inlet Primary School","Primary","O","3","5","8","1","7","8","8","4","12","8","5","13","7","9","16","13","6","19","8","6","14","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90",2020,"F"
"Government",1,5567,"Aitken Hill Primary School","Primary","O","62","42","104","39","55","94","25.6","27","52.6","30","25","55","28.2","21","49.2","20","15","35","14","12","26","0","0","0","415.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","415.8",2020,"F"
"Government",1,5568,"Morwell Central Primary School","Primary","O","18","26","44","28","22","50","31","29","60","28","33","61","29","37","66","23","27","50","33.6","30","63.6","0","0","0","394.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","394.6",2020,"F"
"Government",1,5569,"Ashley Park Primary School","Primary","O","35","33","68","19","11","30","11","13","24","6","10","16","8","6","14","9","5","14","3","7","10","0","0","0","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176",2020,"F"
"Government",1,5570,"Casey Fields Primary School","Primary","O","51","57","108","28","31","59","26","19","45","21","25","46","24","22","46","24","21","45","5","5","10","0","0","0","359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","359",2020,"F"
"Government",1,5571,"Mirripoa Primary School","Primary","O","22","20","42","6","10","16","8","5","13","9","7","16","6","6","12","6","5","11","5","2","7","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117",2020,"F"
"Government",1,5572,"Keysborough Gardens Primary School","Primary","O","25","23","48","6","17","23","11","10","21","13","13","26","5","19","24","4","8","12","9.4","3","12.4","0","0","0","166.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","166.4",2020,"F"
"Government",1,6201,"Alvie Primary School","Primary","O","5","11","16","4","3","7","4.2","2","6.2","5","3","8","2","1","3","2","7","9","3","4","7","0","0","0","56.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.2",2020,"F"
"Government",1,6203,"Apollo Bay P-12 College","Pri/Sec","O","10","6","16","10","8","18","5","18","23","8","7","15","16.4","9","25.4","11","15","26","10","13","23","0","0","0","146.4","12","12","24","11","16","27","16","9","25","15","11","26","7","8","15","8","12","20","0","0","0","137","283.4",2020,"F"
"Government",1,6207,"Boisdale Consolidated School","Primary","O","25","20.4","45.4","22","19","41","12","20","32","12","10","22","18","16","34","15","15","30","11","8","19","0","0","0","223.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","223.4",2020,"F"
"Government",1,6209,"Cobram Primary School","Primary","O","20","14","34","17","15","32","17","10","27","20","16","36","10","9","19","14","14","28","17","16","33","0","0","0","209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","209",2020,"F"
"Government",1,6211,"Cohuna Consolidated School","Primary","O","9","17","26","6","7","13","10","10","20","7","11","18","10","13","23","12","7","19","15","9","24","0","0","0","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143",2020,"F"
"Government",1,6212,"Collingwood College","Pri/Sec","O","31","30","61","24","26","50","23","17","40","16.4","33","49.4","30","26","56","22","23","45","35","16.6","51.6","0","0","0","353","43","34","77","39","39","78","44","32","76","39","39","78","43","32","75","36.7","28.6","65.3","7","12","19","468.3","821.3",2020,"F"
"Government",1,6215,"Dunkeld Consolidated School","Primary","O","5","5.2","10.2","7","7","14","7","4","11","11","7","18","3","7","10","13","7","20","7","10","17","0","0","0","100.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.2",2020,"F"
"Government",1,6217,"East Loddon P-12 College","Pri/Sec","O","8","10","18","5","12","17","8","9","17","8","4","12","6","12","18","12","15","27","8","5","13","0","0","0","122","10","17","27","11","13","24","9","11","20","7","6","13","6.9","11.8","18.7","1","4","5","0","0","0","107.7","229.7",2020,"F"
"Government",1,6221,"Foster Primary School","Primary","O","17","17","34","19","14","33","9","17","26","19","9","28","18","17","35","12","20","32","12","16","28","0","0","0","216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","216",2020,"F"
"Government",1,6223,"Goroke P-12 College","Pri/Sec","O","6","3","9","2","3","5","3","3","6","4","2","6","4","1","5","1","3","4","2","0","2","0","0","0","37","3","4","7","3","0","3","0","3","3","2","6","8","2","2","4","1","2.7","3.7","0","0","0","28.7","65.7",2020,"F"
"Government",1,6225,"Heywood Consolidated School","Primary","O","9","8","17","10","8","18","14","5","19","8","8","16","11","7","18","7","8","15","9","7","16","0","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119",2020,"F"
"Government",1,6229,"Kiewa Valley Primary School","Primary","O","11","15","26","13","13","26","11","20","31","18","14","32","11","17","28","8","11","19","15","9","24","0","0","0","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","186",2020,"F"
"Government",1,6231,"Lavers Hill K-12 College","Pri/Sec","O","3","1","4","0","1","1","2","1","3","1","3","4","1","0","1","3","1","4","0","1","1","0","0","0","18","4","5","9","0","0","0","4","3","7","3","7","10","9","10","19","12.5","8","20.5","0","0","0","65.5","83.5",2020,"F"
"Government",1,6233,"Lockington Consolidated School","Primary","O","10","7","17","8","10","18","10","13","23","7","15","22","13","13","26","12","7","19","9","13","22","0","0","0","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147",2020,"F"
"Government",1,6235,"Manangatang P-12 College","Pri/Sec","O","3","3","6","4","1.1","5.1","1","4","5","4","3.1","7.1","3","1","4","5","2","7","4","5","9","0","0","0","43.2","2","3","5","5","3","8","2","1","3","6","2","8","2","0","2","2","1","3","0","0","0","29","72.2",2020,"F"
"Government",1,6236,"Terang College","Pri/Sec","O","7","4","11","9","11","20","15","12","27","15","8","23","11","22","33","16","15","31","8.4","10","18.4","0","0","0","163.4","22","17","39","21","14","35","10","12","22","16","19","35","16.8","11.9","28.7","9","15","24","0","0","0","183.7","347.1",2020,"F"
"Government",1,6237,"Merino Consolidated School","Primary","O","0","0","0","0","0","0","1","0","1","0","2","2","0","0","0","0","1","1","3","0","3","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7",2020,"F"
"Government",1,6238,"Rushworth P-12 College","Pri/Sec","O","3","2","5","3","0","3","6","4","10","2","3","5","2","4","6","3","3","6","5","2","7","0","0","0","42","10","13","23","4","4","8","15","7","22","7","12","19","11","10","21","4","10","14","0","0","0","107","149",2020,"F"
"Government",1,6242,"Macleod College","Pri/Sec","O","7","2","9","5","9","14","8","3","11","4","11","15","4","5","9","8","12","20","12","6","18","0","0","0","96","32","44","76","49","43","92","32","40","72","42","29.8","71.8","38","25","63","22.4","24.8","47.2","0","0","0","422","518",2020,"F"
"Government",1,6243,"Pakenham Consolidated School","Primary","O","50","38","88","38","50","88","66","43","109","43","35","78","54","42","96","54","27","81","47","36","83","0","0","0","623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","623",2020,"F"
"Government",1,6245,"Poowong Consolidated School","Primary","O","12","11","23","9","9","18","8","10","18","12","7","19","8","12","20","14","7","21","14","11","25","0","0","0","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144",2020,"F"
"Government",1,6247,"Port Fairy Consolidated School","Primary","O","19","8","27","17","12.2","29.2","16","9","25","18","19","37","11","11","22","19","22","41","17","11","28","0","0","0","209.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","209.2",2020,"F"
"Government",1,6249,"Red Hill Consolidated School","Primary","O","45","45","90","52","44","96","56","35","91","42","32","74","46","42","88","49","49","98","45","37","82","0","0","0","619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","619",2020,"F"
"Government",1,6252,"Sherbrooke Community School","Pri/Sec","O","3","0","3","0","1","1","1","4","5","5","1","6","0","1","1","2","2","4","3","4","7","0","0","0","27","14","4","18","11","12","23","10","11","21","12","11","23","8","6","14","11","7","18","0","0","0","117","144",2020,"F"
"Government",1,6255,"Tongala Primary School","Primary","O","5","10","15","11","6","17","5","14","19","10","8","18","10","12","22","13","12","25","15","8","23","0","0","0","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139",2020,"F"
"Government",1,6257,"Werrimull P-12 School","Pri/Sec","O","0","1","1","2","0","2","2","1","3","3","1","4","3","0","3","0","0","0","0","2","2","0","0","0","15","2","1","3","2","3","5","0","0","0","1","0","1","1","0","1","1","0","1","0","0","0","11","26",2020,"F"
"Government",1,6259,"Camperdown College","Pri/Sec","O","18","10","28","14","5","19","13","16","29","20","13","33","13","12","25","17","8","25","12.8","5","17.8","0","0","0","176.8","26","16","42","27","16","43","10","14","24","15","9","24","6.8","12.9","19.7","14.8","15.9","30.7","0","0","0","183.4","360.2",2020,"F"
"Government",1,6260,"Timboon P-12 School","Pri/Sec","O","18","15","33","13","17","30","24","21","45","16","14","30","13","22","35","14","15","29","22","19","41","0","0","0","243","28","20","48","21","16","37","27.9","15.9","43.8","12","25.8","37.8","14.9","12.7","27.6","13.8","12.9","26.7","0","0","0","220.9","463.9",2020,"F"
"Government",1,6261,"Virtual School Victoria","Pri/Sec","O","1","6","7","7","3","10","7","8","15","10.5","3.5","14","14.2","6.3","20.5","14.1","10.7","24.8","13.5","12.7","26.2","0","0","0","117.5","16","19","35","28.1","39.4","67.5","45.7","73.9","119.6","68","147.9","215.9","190.2","354.9","545.1","226.3","322.8","549.1","0","0","0","1532.2","1649.7",2020,"F"
"Government",1,6262,"Wedderburn College","Pri/Sec","O","6","4","10","6","2","8","7","4","11","14","4","18","3","10","13","7","5","12","4","5","9","0","0","0","81","6","6","12","5","5","10","4","12","16","8","11","19","8.9","10.8","19.7","7","6.8","13.8","0","0","0","90.5","171.5",2020,"F"
"Government",1,7028,"Mount Erin Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93","96","189","89","95","184","80","56","136","86","77","163","87","58","145","53","51","104","0","0","0","921","921",2020,"F"
"Government",1,7050,"Box Hill Senior Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","11","21","42","15","57","60","61","121","84","57","141","0","0","0","340","340",2020,"F"
"Government",1,7081,"Edgars Creek Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","76","161","68","82","150","63","54","117","0","0","0","0","0","0","0","0","0","0","0","0","428","428",2020,"F"
"Government",1,7082,"Elevation Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","69","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141","141",2020,"F"
"Government",1,7088,"Cobden Technical School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","12","22","5","6","11","11","10","21","16","11","27","17","4","21","10","6","16","0","0","0","118","118",2020,"F"
"Government",1,7108,"Lyndhurst Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","51","134","69","68","137","49","59","108","42","42","84","44","42","86","34","38","72","0","0","0","621","621",2020,"F"
"Government",1,7115,"Daylesford Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","39","89","54","56","110","37","44","81","43","35","78","37.9","34","71.9","30","22","52","0","0","0","481.9","481.9",2020,"F"
"Government",1,7122,"Dromana Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208","158","366","184","179","363","146","150","296","169","154","323","138","120.8","258.8","107","109.8","216.8","0","0","0","1823.6","1823.6",2020,"F"
"Government",1,7183,"Grovedale College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","59","135","82","53","135","99","78","177","81","74","155","84","64.7","148.7","66","50","116","0","0","0","866.7","866.7",2020,"F"
"Government",1,7198,"Irymple Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","71","143","88","81","169","86","62","148","61","55","116","0","0","0","0","0","0","0","0","0","576","576",2020,"F"
"Government",1,7205,"Crusoe 7-10 Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","101","223","114","106","220","70","77","147","72.2","69.7","141.9","0","0","0","0","0","0","0","0","0","731.9","731.9",2020,"F"
"Government",1,7217,"Peter Lalor Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","6","23","48","17","65","29","22","51","27.2","20","47.2","0","0","0","186.2","186.2",2020,"F"
"Government",1,7219,"Lilydale Heights College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.4","65","138.4","62","69","131","61","58.4","119.4","38","38","76","35","34","69","26","32.9","58.9","0","0","0","592.7","592.7",2020,"F"
"Government",1,7247,"Staughton College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","103","200","116","103","219","116","126","242","74","78","152","101.9","108.7","210.6","85.4","57.9","143.3","0","0","0","1166.9","1166.9",2020,"F"
"Government",1,7250,"Chaffey Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","77","157","56","61","117","65","50","115","47","48.9","95.9","0","0","0","0","0","0","0","0","0","484.9","484.9",2020,"F"
"Government",1,7255,"Bentleigh Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114","59","173","98","92","190","111","76","187","116","86","202","84.8","66.6","151.4","81.5","57.6","139.1","0","0","0","1042.5","1042.5",2020,"F"
"Government",1,7267,"Mount Clear College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109","96","205","95","119.4","214.4","90","77","167","97","89","186","91.8","76.5","168.3","47","70.8","117.8","0","0","0","1058.5","1058.5",2020,"F"
"Government",1,7275,"Rosehill Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111","83","194","112","97","209","114","92","206","96","84","180","96","85","181","80","77","157","0","0","0","1127","1127",2020,"F"
"Government",1,7300,"Northern College of the Arts and Technology","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","34","66","89.5","51.8","141.3","132.8","116.2","249","0","0","0","456.3","456.3",2020,"F"
"Government",1,7366,"Swinburne Senior Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63.2","136.3","199.5","74.2","152.1","226.3","0","0","0","425.8","425.8",2020,"F"
"Government",1,7384,"Victorian College Of The Arts Secondary School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","18","31","13","23","36","27","32","59","29","40","69","34.3","74.9","109.2","37.7","64.6","102.3","0","0","0","406.5","406.5",2020,"F"
"Government",1,7395,"Brauer Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91","76","167","82","88","170","77","83","160","96","56","152","52","46","98","40.9","44.8","85.7","0","0","0","832.7","832.7",2020,"F"
"Government",1,7402,"Wyndham Central Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146","118","264","113","118","231","145.6","112","257.6","109","93","202","92","67","159","57","79","136","0","0","0","1249.6","1249.6",2020,"F"
"Government",1,7405,"Weeroona College Bendigo","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","97","192","98","92","190","86","85","171","75.8","81","156.8","9","3","12","1","0","1","0","0","0","722.8","722.8",2020,"F"
"Government",1,7408,"Whittlesea Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","46","99","58","43","101","82.6","56","138.6","94","62.1","156.1","51","42.2","93.2","58.8","47","105.8","0","0","0","693.7","693.7",2020,"F"
"Government",1,7505,"Alexandra Secondary College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","29","64","28","25","53","28","26","54","33","30.8","63.8","25.9","21.5","47.4","19.9","14.2","34.1","0","0","0","316.3","316.3",2020,"F"
"Government",1,7526,"Auburn High School","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","59","146","74","48","122","61","25","86","64","31","95","51","31","82","31","20","51","0","0","0","582","582",2020,"F"
